,Day,Month,Year,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Autumn,Spring,Summer,Holiday,Functioning Day
342,15.0,12.0,2017.0,-0.8924607310845005,-0.7945466303660768,-1.6981479246438673,0.2835653017427982,-0.9890641577603075,-0.8726898306685638,-1.307374007536622,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
343,15.0,12.0,2017.0,-0.6505855103664604,-0.6500836066631537,-1.6646587085773554,0.23445240595279243,-1.0855668200086457,-0.940094774284658,-1.2920596307893795,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
344,15.0,12.0,2017.0,-0.0722556557008901,-0.5056205829602307,-1.6311694925108438,0.2835653017427982,-0.603053508766955,-1.061752477396633,-1.2461165005476509,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
345,15.0,12.0,2017.0,-0.5808138120824103,-0.36115755925730764,-1.572563364394448,0.08711371858277517,-1.0855668200086457,-1.226154778899302,-1.2614308772948937,-0.5515282324595404,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
346,15.0,12.0,2017.0,-0.7498163701482204,-0.21669453555438456,-1.4637234121782847,-0.30578944773727085,-0.8925614955119693,-1.2968477685454496,-1.2997168191630006,-0.263740776845569,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
347,15.0,12.0,2017.0,-0.6598884034710004,-0.07223151185146152,-1.3213942438956097,-0.6004668224773053,-0.6995561710152931,-1.0321600631261527,-1.2997168191630006,-0.17164879104909825,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
348,15.0,12.0,2017.0,-0.6133739379483003,0.07223151185146152,-1.2879050278290978,-0.7478055098473226,-0.9890641577603075,-0.8907740838338573,-1.3303455726574864,-0.263740776845569,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
349,15.0,12.0,2017.0,-0.5885662230028603,0.21669453555438456,-1.212554291679446,-0.8951441972173398,-1.37507480675366,-0.9351627052395779,-1.3380027610311076,-0.2867637732946868,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
350,15.0,12.0,2017.0,-0.5823642942665004,0.36115755925730764,-1.1372035555297946,-0.9442570930073456,-0.8925614955119693,-1.0042116718706988,-1.2997168191630006,-0.25222927862101024,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
351,15.0,12.0,2017.0,-0.5622080258733303,0.5056205829602307,-1.070225123396771,-1.1407086761673686,-0.21704285977360252,-0.8069289100674961,-1.345659949404729,-0.17164879104909825,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
352,15.0,12.0,2017.0,-0.5436022396642504,0.6500836066631537,-1.078597427413399,-1.042482884587357,-1.0855668200086457,-0.728015805346215,-1.2997168191630006,-0.505482239561305,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
353,15.0,12.0,2017.0,-0.3730491994143502,0.7945466303660768,-1.0953420354466548,-0.9442570930073456,-0.8925614955119693,-0.6918472990156278,-1.269088065668515,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
354,15.0,12.0,2017.0,-0.03504408328273008,0.9390096540689998,-1.070225123396771,-0.7478055098473226,-0.7960588332636312,0.07919949503188958,-1.1542302400641944,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
355,15.0,12.0,2017.0,-0.39320546780752025,1.0834726777719228,-1.0283636033136312,-0.8460313014273341,-0.5065508465186169,0.18606099100862442,-1.1618874284378158,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
356,15.0,12.0,2017.0,-0.5963186339233103,1.227935701474846,-1.0032466912637474,-0.7969184056373284,-0.5065508465186169,-0.532377066558039,-1.1159442981960874,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
357,15.0,12.0,2017.0,-0.6273282776051103,1.372398725177769,-1.0199912992970033,-0.5513539266872997,0.9409890872064551,-0.2528931540035017,-1.0240580377126307,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
358,15.0,12.0,2017.0,-0.6335302063414704,1.516861748880692,-1.0869697314300268,-0.4531281351072881,0.2654704514680881,-0.9318746592095245,-1.0393724144598735,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
359,15.0,12.0,2017.0,-0.7095038333618804,1.661324772583615,-1.1874373796295623,0.08711371858277517,0.7479837627097787,-1.0601084543816064,-0.9245145888555526,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
360,16.0,12.0,2017.0,-0.7560182988845804,-1.661324772583615,-1.2962773318457257,0.72558136385285,1.6165077229448217,-1.0683285694567397,-0.8249711399984745,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
361,16.0,12.0,2017.0,-0.6242273132369304,-1.516861748880692,-1.3632557639787493,0.8729200512228672,1.133994411703131,-1.4053532875372112,-0.8479427051193388,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
362,16.0,12.0,2017.0,-0.7389629948595904,-1.372398725177769,-1.421861892095145,0.72558136385285,0.3619731137164263,-1.4300136327626114,-0.9398289656027954,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
363,16.0,12.0,2017.0,-0.8924607310845005,-1.227935701474846,-1.4553511081616566,0.6273555722728384,-0.1205401975252643,-1.2919156995003696,-0.9934292842181451,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
364,16.0,12.0,2017.0,-0.9684343581049105,-1.0834726777719228,-1.4972126282447964,0.5782426764828327,0.9409890872064551,-1.2080705257340083,-1.0470296028334949,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
365,16.0,12.0,2017.0,-1.0227012345480606,-0.9390096540689998,-1.5474464523445641,0.6764684680628442,0.2654704514680881,-1.273831446335076,-1.0623439795807377,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
366,16.0,12.0,2017.0,-0.9901411086821705,-0.7945466303660768,-1.589307972427704,0.5291297806928269,1.133994411703131,-1.104497075787327,-1.1389158633169516,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
367,16.0,12.0,2017.0,-0.9529295362640106,-0.6500836066631537,-1.639541796527472,0.2835653017427982,0.3619731137164263,-0.7559641966016688,-1.2537736889212725,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
368,16.0,12.0,2017.0,-0.7978813178550105,-0.5056205829602307,-1.6897756206272394,0.18533951016278669,0.8444864249581169,-0.5340210895730656,-1.3303455726574864,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
369,16.0,12.0,2017.0,-0.7901289069345604,-0.36115755925730764,-1.6814033166106115,-0.5513539266872997,1.0374917494547928,0.47212099562326837,-1.5830327889869922,-0.4479247484385107,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
370,16.0,12.0,2017.0,-0.7808260138300205,-0.21669453555438456,-1.597680276444332,-0.7969184056373284,0.5549784382131023,0.7499608851627789,-1.6136615424814778,-0.056533808803509694,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
371,16.0,12.0,2017.0,-0.7219076908346004,-0.07223151185146152,-1.5139572362780525,-1.3862731551173975,2.1955236964348503,0.9110751406353945,-1.851034382063741,0.33485713083149127,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
372,16.0,12.0,2017.0,-0.7017514224414304,0.07223151185146152,-1.421861892095145,-1.484498946697409,2.002518371938174,0.9225833017405813,-1.835720005316498,0.5881100917717862,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
373,16.0,12.0,2017.0,-0.6335302063414704,0.21669453555438456,-1.3883726760286332,-1.7300634256474376,2.1955236964348503,0.8929908874701009,-1.9812065844153044,0.6341560846700216,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
374,16.0,12.0,2017.0,-0.6397321350778303,0.36115755925730764,-1.3632557639787493,-1.7791763214374434,2.4850316831798644,0.8699745652597273,-2.004178149536169,0.5765985935472273,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
375,16.0,12.0,2017.0,-0.6412826172619204,0.5056205829602307,-1.3548834599621213,-1.7791763214374434,3.1605503189182316,0.9258713477706347,-1.9965209611625472,0.33485713083149127,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
376,16.0,12.0,2017.0,-0.6924485293368904,0.6500836066631537,-1.3548834599621213,-1.6809505298574319,1.71301038519316,0.9258713477706347,-1.9199490774263333,-0.03351081235439197,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
377,16.0,12.0,2017.0,-0.6629893678391804,0.7945466303660768,-1.4637234121782847,-1.5827247382774203,0.8444864249581169,0.9258713477706347,-1.935263454173576,-0.45943624666306954,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
378,16.0,12.0,2017.0,-0.7637707098050305,0.9390096540689998,-1.5223295402946804,-1.484498946697409,1.71301038519316,0.9258713477706347,-1.9199490774263333,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
379,16.0,12.0,2017.0,-0.8242395149845405,1.0834726777719228,-1.580935668411076,-1.288047363537386,0.6514811004614405,0.9258713477706347,-1.8433771936901193,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
380,16.0,12.0,2017.0,-0.8707539805072405,1.227935701474846,-1.6311694925108438,-1.042482884587357,1.6165077229448217,0.9258713477706347,-1.759148121580284,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
381,16.0,12.0,2017.0,-0.8459462655618005,1.372398725177769,-1.6730310125939836,-0.9442570930073456,1.4235023984481456,0.9258713477706347,-1.7438337448330412,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
382,16.0,12.0,2017.0,-0.8521481942981605,1.516861748880692,-1.7148925326771234,-0.8460313014273341,-0.1205401975252643,0.9258713477706347,-1.73617655645942,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
383,16.0,12.0,2017.0,-0.8723044626913304,1.661324772583615,-1.748381748743635,-0.8460313014273341,0.4584757759647645,0.9258713477706347,-1.759148121580284,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
384,17.0,12.0,2017.0,-0.8211385506163604,-1.661324772583615,-1.756754052760263,-0.8460313014273341,0.2654704514680881,0.9258713477706347,-1.7668053099539056,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
385,17.0,12.0,2017.0,-0.8661025339549705,-1.516861748880692,-1.781870964810147,-0.8951441972173398,-0.1205401975252643,0.9258713477706347,-1.812748440195634,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
386,17.0,12.0,2017.0,-0.8878092845322305,-1.372398725177769,-1.806987876860031,-0.8951441972173398,1.0374917494547928,0.9258713477706347,-1.8280628169428768,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
387,17.0,12.0,2017.0,-0.9374247144231105,-1.227935701474846,-1.8321047889099145,-0.8951441972173398,1.3269997361998076,0.9258713477706347,-1.851034382063741,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
388,17.0,12.0,2017.0,-1.0289031632844206,-1.0834726777719228,-1.8739663089930543,-0.8951441972173398,0.1689677892197499,0.9258713477706347,-1.889320323931848,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
389,17.0,12.0,2017.0,-1.0444079851253205,-0.9390096540689998,-1.8907109170263103,-0.8460313014273341,1.3269997361998076,0.9258713477706347,-1.8816631355582263,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
390,17.0,12.0,2017.0,-1.0320041276526006,-0.7945466303660768,-1.9074555250595662,-0.7969184056373284,0.5549784382131023,0.9258713477706347,-1.874005947184605,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
391,17.0,12.0,2017.0,-1.0102973770753405,-0.6500836066631537,-1.9325724371094501,-0.7969184056373284,0.5549784382131023,0.9258713477706347,-1.889320323931848,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
392,17.0,12.0,2017.0,-0.9467276075276505,-0.5056205829602307,-1.97443395719259,-0.7478055098473226,-0.7960588332636312,0.9258713477706347,-1.9046347006790907,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
393,17.0,12.0,2017.0,-0.9033141063731305,-0.36115755925730764,-1.9576893491593337,-0.9933699887973514,-0.603053508766955,0.8436701970193002,-2.004178149536169,-0.4364132502139519,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
394,17.0,12.0,2017.0,-0.8723044626913304,-0.21669453555438456,-1.7902432688267746,-1.3371602593273917,-0.21704285977360252,0.9209392787255547,-2.0424640914042755,0.012535180543843361,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
395,17.0,12.0,2017.0,-0.7994318000391004,-0.07223151185146152,-1.6814033166106115,-1.4353860509074032,0.0724651269714119,0.8042136446586597,-2.01183533790979,0.35788012728060903,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
396,17.0,12.0,2017.0,-0.7575687810686704,0.07223151185146152,-1.4888403242281687,-1.631837634067426,0.8444864249581169,0.8699745652597273,-1.9888637727889258,0.5881100917717862,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
397,17.0,12.0,2017.0,-0.7467154057800405,0.21669453555438456,-1.4553511081616566,-1.631837634067426,1.4235023984481456,0.9077870946053411,-1.9658922076680618,0.657179081119139,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
398,17.0,12.0,2017.0,-0.6769437074959904,0.36115755925730764,-1.3465111559454934,-1.5827247382774203,1.3269997361998076,0.8157218057638466,-1.8433771936901193,0.5765985935472273,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
399,17.0,12.0,2017.0,-0.6614388856550903,0.5056205829602307,-1.2879050278290978,-1.484498946697409,0.2654704514680881,0.9258713477706347,-1.7285193680857986,0.32334563260693244,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
400,17.0,12.0,2017.0,-0.6955494937050704,0.6500836066631537,-1.3046496358623538,-1.3371602593273917,0.5549784382131023,0.9258713477706347,-1.6519474843495847,-0.03351081235439197,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
401,17.0,12.0,2017.0,-0.6800446718641704,0.7945466303660768,-1.396744980045261,-1.1407086761673686,0.6514811004614405,0.9258713477706347,-1.6136615424814778,-0.45943624666306954,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
402,17.0,12.0,2017.0,-0.7761745672777505,0.9390096540689998,-1.4720957161949129,-1.042482884587357,0.0724651269714119,0.9258713477706347,-1.6289759192287205,-0.6436202182560112,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
403,17.0,12.0,2017.0,-0.8490472299299805,1.0834726777719228,-1.5474464523445641,-0.9442570930073456,-0.603053508766955,0.9258713477706347,-1.636633107602342,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
404,17.0,12.0,2017.0,-0.8350928902731705,1.227935701474846,-1.580935668411076,-0.7969184056373284,-0.8925614955119693,0.9258713477706347,-1.598347165734235,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
405,17.0,12.0,2017.0,-0.8319919259049905,1.372398725177769,-1.6227971884942156,-0.6495797182673111,-0.9890641577603075,0.9258713477706347,-1.5677184122397492,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
406,17.0,12.0,2017.0,-0.8257899971686304,1.516861748880692,-1.6311694925108438,-0.40401523931728234,-1.0855668200086457,0.9094311176203679,-1.483489340129914,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
407,17.0,12.0,2017.0,-0.8785063914276905,1.661324772583615,-1.6562864045607277,-0.2566765519472651,-0.9890641577603075,0.9258713477706347,-1.445203398261807,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
408,18.0,12.0,2017.0,-0.8583501230345205,-1.661324772583615,-1.572563364394448,-0.40401523931728234,-1.0855668200086457,0.9258713477706347,-1.4298890215145645,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
409,18.0,12.0,2017.0,-0.9420761609753805,-1.516861748880692,-1.5223295402946804,-0.5022410308972939,-1.2785721445053218,0.373479614721667,-1.4298890215145645,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
410,18.0,12.0,2017.0,-1.0335546098366906,-1.372398725177769,-1.4972126282447964,0.3326781975328039,-1.2785721445053218,-0.7345918974063218,-1.1159442981960874,-0.6551317164805701,-0.13179988368373619,0.2860669277790437,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
411,18.0,12.0,2017.0,-1.0428575029412306,-1.227935701474846,-1.5223295402946804,0.8729200512228672,-0.6995561710152931,-1.1012090297572736,-0.9857720958445239,-0.6551317164805701,0.13412725207124168,0.9730039583010893,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
412,18.0,12.0,2017.0,-1.0475089494935006,-1.0834726777719228,-1.5307018443113083,1.118484530172896,-0.9890641577603075,-1.9182884682255383,-0.932171777229174,-0.6551317164805701,-0.13179988368373619,1.4309619786491194,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
413,18.0,12.0,2017.0,-1.0506099138616807,-0.9390096540689998,-1.5223295402946804,1.118484530172896,-0.7960588332636312,-0.84474143941311,-0.9245145888555526,-0.6551317164805701,-0.13179988368373619,1.659940988823135,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
414,18.0,12.0,2017.0,-1.0227012345480606,-0.7945466303660768,-1.5139572362780525,1.314936113332919,-0.7960588332636312,-1.9166444452105116,-0.870914270240203,-0.6551317164805701,0.2227696306562343,2.8048360396932113,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
415,18.0,12.0,2017.0,-0.9436266431594705,-0.6500836066631537,-1.4972126282447964,1.314936113332919,-0.9890641577603075,-2.05638640148778,-0.8555998934929601,-0.6551317164805701,-0.13179988368373619,3.9497310905632874,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
416,18.0,12.0,2017.0,-0.8661025339549705,-0.5056205829602307,-1.4637234121782847,1.3640490091229247,-0.5065508465186169,-1.5270109906491862,-0.8096567632512318,-0.6551317164805701,-0.13179988368373619,4.407689110911318,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
417,18.0,12.0,2017.0,-1.0118478592594307,-0.36115755925730764,-1.4386065001284007,1.511387696492942,-0.6995561710152931,-2.26517732439617,-0.7560564446358821,-0.6551317164805701,1.286478173676146,8.987269314391622,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
418,18.0,12.0,2017.0,-1.0366555742048706,-0.21669453555438456,-1.3883726760286332,1.4131619049129305,-0.6995561710152931,-1.4727582311533054,-0.7330848795150179,-0.6205972218068935,-0.13179988368373619,10.819101395783743,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
419,18.0,12.0,2017.0,-1.0242517167321505,-0.07223151185146152,-1.3213942438956097,1.314936113332919,-0.5065508465186169,-1.9626770896312589,-0.6947989376469109,-0.5860627271332169,-0.13179988368373619,10.819101395783743,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
420,18.0,12.0,2017.0,-0.9963430374185306,0.07223151185146152,-1.2292988997127021,1.2167103217529074,-0.5065508465186169,-1.7851226040083765,-0.6411986190315613,-0.5515282324595404,0.8432662807511827,11.506038426305789,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
421,18.0,12.0,2017.0,-0.9746362868412706,0.21669453555438456,-1.1539481635630506,1.2658232175429132,-0.5065508465186169,-1.814715018278857,-0.556969546921726,-0.5515282324595404,-0.13179988368373619,11.277059416131774,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
422,18.0,12.0,2017.0,-0.9126169994776705,0.36115755925730764,-1.036735907330259,0.8729200512228672,-0.7960588332636312,-1.7637503048130294,-0.556969546921726,-0.45943624666306954,-0.13179988368373619,9.445227334739654,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
423,18.0,12.0,2017.0,-0.8800568736117805,0.5056205829602307,-0.9446405631473518,0.72558136385285,-0.7960588332636312,-1.670040992956508,-0.518683605053619,0.035558176992961085,-0.13179988368373619,7.1554372329995,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
424,18.0,12.0,2017.0,-0.8118356575118204,0.6500836066631537,-0.9278959551140957,0.8729200512228672,-0.8925614955119693,-1.6881252461218017,-0.4574260980646479,-0.11409129992630401,-0.13179988368373619,6.010542182129424,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
425,18.0,12.0,2017.0,-0.8211385506163604,0.7945466303660768,-1.045108211346887,1.2658232175429132,-0.8925614955119693,-1.8410193865192839,-0.4574260980646479,-0.48245924311218724,-0.13179988368373619,6.010542182129424,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
426,18.0,12.0,2017.0,-0.6567874391028203,0.9390096540689998,-1.078597427413399,1.4622748007029363,-1.0855668200086457,-1.9067803071203515,-0.44211172131740506,-0.6551317164805701,-0.13179988368373619,6.010542182129424,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
427,18.0,12.0,2017.0,-0.7854774603822905,1.0834726777719228,-0.9697574751972355,0.3326781975328039,-0.603053508766955,-0.5175808594227987,-0.656512995778804,-0.6551317164805701,-0.13179988368373619,6.010542182129424,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
428,18.0,12.0,2017.0,-0.8366433724572605,1.227935701474846,-0.8023113948646766,0.3326781975328039,1.4235023984481456,-0.43537970867146425,-0.5110264166799976,-0.6551317164805701,-0.13179988368373619,6.010542182129424,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
429,18.0,12.0,2017.0,-0.8630015695867905,1.372398725177769,-0.8441729149478163,0.72558136385285,0.6514811004614405,-0.9959915567955654,-0.4267973445701623,-0.6551317164805701,-0.13179988368373619,5.781563171955408,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
430,18.0,12.0,2017.0,-0.8443957833777105,1.516861748880692,-0.9530128671639797,1.1675974259629018,0.6514811004614405,-1.4793343232134122,-0.40382577944929815,-0.6551317164805701,-0.13179988368373619,5.781563171955408,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
431,18.0,12.0,2017.0,-0.8940112132685905,1.661324772583615,-1.070225123396771,1.118484530172896,1.133994411703131,-1.4563180010030385,-0.518683605053619,-0.6551317164805701,-0.13179988368373619,5.781563171955408,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
432,19.0,12.0,2017.0,-0.9033141063731305,-1.661324772583615,-1.1623204675796786,0.72558136385285,0.5549784382131023,-0.913790406044231,-0.7101133143941537,-0.6551317164805701,-0.13179988368373619,5.781563171955408,-0.5762957472697225,-0.5805138559899644,-0.5805138559899644,-0.227756885400337,0
